ID da Transacao,Item,Quantidade,Valor Unitario,Total do Pedido,Forma de Pagamento,Local,Data da Transacao
TXN_3749801,PastelSalgado,5,13.5,,Credito,Viagem,2023-01-03
TXN_3326626,PastelSalgado,2,13.5,27.0,Dinheiro,Viagem,2023-09-26
TXN_4843989,Hamburguer,4,1.5,6.0,Pix,Viagem,2023-09-30
TXN_6606514,Suco,1,9.0,9.0,Credito,NoLocal,2023-06-25
TXN_6187752,Refrigerante,5,8.0,40.0,,Viagem,2023-12-24
TXN_1666190,Refrigerante,4,8.0,32.0,,Viagem,2023-07-28
TXN_9438576,Batata,1,10.0,10.0,Credito,NoLocal,2023-05-05
TXN_1344947,PastelSalgado,3,13.5,40.5,,Viagem,2023-02-16
TXN_4978922,Batata,4,10.0,40.0,Dinheiro,,
TXN_3951552,DogCompleto,2,,30.0,Dinheiro,NoLocal,2023-03-25
TXN_3916668,Suco,2,9.0,18.0,Pix,,2023-05-14
TXN_4789941,DogSimples,3,12.0,36.0,Credito,,2023-04-17
TXN_6957001,Hamburguer,4,1.5,6.0,UNKNOWN,NoLocal,2023-08-08
TXN_3536893,DogCompleto,2,15.0,30.0,,,2023-05-16
TXN_4519915,Refrigerante,,8.0,8.0,Pix,NoLocal,2023-05-15
TXN_3269434,Suco,1,9.0,9.0,Dinheiro,,2023-02-01
TXN_3291988,Suco,2,9.0,18.0,Credito,,2023-07-03
TXN_7083611,PastelSalgado,2,13.5,27.0,,ERROR,2023-05-15
TXN_1875220,Hamburguer,3,1.5,4.5,Dinheiro,NoLocal,2023-03-07
TXN_1926712,PastelDoce,5,12.0,,Credito,,2023-01-31
TXN_5552114,DogSimples,2,12.0,24.0,,NoLocal,2023-06-13
TXN_5672583,Suco,2,9.0,,Dinheiro,Viagem,2023-04-09
TXN_3717444,Refrigerante,3,8.0,24.0,ERROR,,2023-09-07
TXN_1899114,Hamburguer,3,1.5,4.5,Pix,Viagem,2023-04-05
TXN_2625388,PastelDoce,5,12.0,60.0,Pix,NoLocal,2023-02-09
TXN_7153665,DogCompleto,5,15.0,75.0,Dinheiro,NoLocal,2023-07-31
TXN_9161256,Refrigerante,2,8.0,16.0,Pix,NoLocal,2023-01-01
TXN_2010060,UNKNOWN,1,12.0,12.0,Dinheiro,,2023-11-09
TXN_9077843,Hamburguer,3,1.5,4.5,,,2023-03-28
TXN_5611262,UNKNOWN,2,20.0,40.0,Pix,NoLocal,2023-05-22
TXN_3255254,Suco,4,9.0,36.0,Dinheiro,,2023-03-23
TXN_9275800,Refrigerante,3,8.0,24.0,Dinheiro,,2023-05-01
TXN_2430215,ERROR,2,6.0,12.0,Pix,,2023-04-10
TXN_1372003,Hamburguer,4,1.5,6.0,Pix,Viagem,2023-10-13
TXN_7364110,PastelDoce,5,12.0,60.0,Dinheiro,,
TXN_7202644,Refrigerante,5,8.0,40.0,,Viagem,2023-08-01
TXN_5330387,PastelDoce,3,12.0,36.0,,,2023-10-21
TXN_2119809,DogCompleto,5,15.0,75.0,Pix,NoLocal,2023-04-21
TXN_5587224,DogCompleto,2,15.0,30.0,ERROR,NoLocal,2023-01-05
TXN_6332132,Suco,3,9.0,27.0,UNKNOWN,Viagem,UNKNOWN
TXN_2185661,DogSimples,4,12.0,,Dinheiro,,2023-03-16
TXN_2491186,DogCompleto,5,15.0,75.0,,,2023-11-28
TXN_1891217,Hamburguer,5,1.5,7.5,,,2023-04-02
TXN_8977555,PastelSalgado,2,13.5,,Dinheiro,,2023-07-21
TXN_7179922,PastelSalgado,2,13.5,27.0,,NoLocal,2023-09-05
TXN_5114283,Hamburguer,1,1.5,1.5,Pix,NoLocal,2023-05-28
TXN_1528454,PastelDoce,2,12.0,24.0,,NoLocal,2023-03-22
TXN_5615114,Hamburguer,4,1.5,6.0,Pix,ERROR,2023-10-31
TXN_4968659,Hamburguer,5,1.5,7.5,Credito,,2023-03-18
TXN_4858666,PastelSalgado,3,13.5,40.5,Credito,,2023-03-18
TXN_3502394,UNKNOWN,3,6.0,18.0,Credito,NoLocal,2023-09-02
TXN_4754723,PastelDoce,2,12.0,24.0,Credito,,
TXN_1902009,UNKNOWN,2,UNKNOWN,UNKNOWN,Credito,,2023-04-12
TXN_8492074,Hamburguer,3,1.5,4.5,Pix,NoLocal,2023-11-12
TXN_6355908,DogSimples,3,12.0,36.0,Credito,,2023-03-28
TXN_6856530,Refrigerante,5,8.0,40.0,Pix,,2023-11-11
TXN_1180397,Refrigerante,3,8.0,24.0,Credito,Viagem,2023-04-05
TXN_4747863,Batata,2,10.0,20.0,Pix,NoLocal,2023-10-04
TXN_3979966,Refrigerante,5,8.0,40.0,,Viagem,2023-08-23
TXN_5127984,DogSimples,3,12.0,36.0,Dinheiro,NoLocal,2023-11-12
TXN_9904214,DogSimples,5,12.0,60.0,,Viagem,2023-03-13
TXN_9948753,Hamburguer,2,1.5,3.0,,Viagem,2023-05-09
TXN_8263172,ERROR,2,UNKNOWN,ERROR,,Viagem,2023-12-30
TXN_1196223,Suco,3,9.0,27.0,Pix,NoLocal,2023-10-14
TXN_2401073,PastelDoce,4,12.0,48.0,Credito,,2023-02-10
TXN_9639089,Suco,4,9.0,36.0,Credito,NoLocal,2023-05-14
TXN_8654093,PastelDoce,3,12.0,36.0,Pix,UNKNOWN,2023-11-29
TXN_1038397,Batata,3,10.0,30.0,,NoLocal,2023-05-20
TXN_8872715,Batata,2,10.0,20.0,Pix,Viagem,UNKNOWN
TXN_4638979,DogCompleto,1,15.0,15.0,,,2023-06-28
TXN_5506097,,5,4.0,20.0,Dinheiro,Viagem,2023-05-04
TXN_9579984,DogCompleto,5,15.0,75.0,Credito,,2023-12-25
TXN_6087578,Hamburguer,1,1.5,1.5,Credito,,2023-12-17
TXN_5297299,PastelDoce,5,12.0,60.0,,,2023-10-04
TXN_7526174,Suco,3,9.0,27.0,Credito,,2023-08-06
TXN_5401244,DogCompleto,1,15.0,15.0,Credito,NoLocal,2023-07-08
TXN_7470034,Refrigerante,5,8.0,40.0,Pix,Viagem,
TXN_7775760,PastelSalgado,4,13.5,,,,2023-02-21
TXN_5820892,Suco,1,9.0,9.0,Pix,ERROR,2023-11-14
TXN_3801338,DogSimples,3,12.0,36.0,Credito,,2023-11-03
TXN_1521861,ERROR,5,18.0,90.0,Dinheiro,NoLocal,2023-04-02
TXN_8365857,Refrigerante,5,8.0,40.0,Pix,Viagem,2023-10-06
TXN_9349657,Batata,2,10.0,20.0,Credito,NoLocal,2023-03-14
TXN_4503716,PastelSalgado,1,13.5,13.5,,,2023-11-12
TXN_5679014,PastelDoce,1,12.0,12.0,,NoLocal,2023-06-12
TXN_1161606,DogSimples,5,12.0,60.0,Credito,Viagem,2023-09-20
TXN_5938359,Batata,2,10.0,20.0,Credito,,2023-06-02
TXN_7565894,DogCompleto,1,15.0,15.0,Dinheiro,Viagem,2023-07-15
TXN_1987311,Refrigerante,1,8.0,8.0,,NoLocal,2023-08-03
TXN_4656387,Batata,2,10.0,20.0,Pix,,2023-07-25
TXN_9277276,PastelSalgado,4,13.5,54.0,Credito,Viagem,2023-09-15
TXN_1576076,PastelDoce,3,12.0,36.0,Dinheiro,Viagem,2023-10-07
TXN_3676632,Refrigerante,4,8.0,32.0,Credito,,2023-12-11
TXN_9945457,Batata,4,10.0,40.0,Dinheiro,,2023-06-28
TXN_6508674,ERROR,2,9.0,18.0,,Viagem,2023-02-09
TXN_4579086,PastelSalgado,2,13.5,27.0,Credito,NoLocal,2023-07-20
TXN_2421873,PastelDoce,2,12.0,24.0,Credito,,2023-02-18
TXN_3601382,DogCompleto,3,15.0,45.0,,,2023-02-12
TXN_2323650,Hamburguer,4,1.5,6.0,Pix,,2023-10-09
TXN_3587916,DogCompleto,3,15.0,45.0,Dinheiro,NoLocal,2023-07-09
TXN_8914956,Batata,2,10.0,20.0,Credito,,2023-05-13
TXN_9080521,PastelDoce,2,12.0,24.0,Credito,NoLocal,2023-01-24
TXN_1450705,Batata,5,10.0,50.0,,,2023-10-07
TXN_9648941,PastelDoce,2,12.0,24.0,Dinheiro,Viagem,2023-06-30
TXN_9989719,Refrigerante,2,8.0,16.0,Credito,Viagem,2023-11-26
TXN_8409154,PastelSalgado,4,13.5,54.0,Pix,,2023-06-20
TXN_4630633,DogSimples,1,12.0,12.0,UNKNOWN,Viagem,2023-10-22
TXN_8332592,Suco,UNKNOWN,9.0,45.0,,,2023-03-25
TXN_5736595,PastelDoce,3,12.0,36.0,Credito,ERROR,2023-08-14
TXN_2264883,Suco,2,9.0,18.0,Credito,Viagem,2023-12-24
TXN_6137394,DogSimples,1,12.0,12.0,ERROR,NoLocal,2023-11-22
TXN_4127927,DogCompleto,5,15.0,75.0,,Viagem,2023-08-04
TXN_7256205,Suco,4,9.0,,Dinheiro,,2023-04-08
TXN_1766527,UNKNOWN,4,15.0,,Pix,,2023-02-07
TXN_7591982,DogCompleto,1,15.0,15.0,Dinheiro,,2023-02-28
TXN_5530273,PastelSalgado,3,13.5,40.5,Pix,ERROR,2023-01-13
TXN_2958213,,5,1.0,5.0,UNKNOWN,,2023-08-15
TXN_2057961,Suco,2,9.0,18.0,,NoLocal,2023-10-04
TXN_9705027,Batata,2,10.0,,Dinheiro,,UNKNOWN
TXN_6367976,Suco,1,9.0,9.0,Pix,,2023-10-16
TXN_9921277,PastelSalgado,,13.5,13.5,,Viagem,2023-01-29
TXN_4867316,DogSimples,1,12.0,12.0,Pix,,2023-11-28
TXN_6704173,Refrigerante,2,8.0,16.0,Credito,,2023-07-24
TXN_9510130,DogCompleto,4,15.0,60.0,Dinheiro,,2023-03-06
TXN_1192009,PastelDoce,1,12.0,12.0,ERROR,,2023-05-18
TXN_2899889,DogCompleto,2,15.0,30.0,,NoLocal,2023-12-09
TXN_7172693,,5,5.0,25.0,Credito,NoLocal,2023-03-23
TXN_6862603,DogCompleto,4,15.0,60.0,Credito,Viagem,2023-04-17
TXN_5761207,Refrigerante,3,8.0,24.0,Credito,,2023-04-19
TXN_9852820,DogCompleto,2,15.0,30.0,Credito,NoLocal,2023-08-27
TXN_5939783,Batata,2,10.0,20.0,,Viagem,UNKNOWN
TXN_2062604,PastelDoce,2,12.0,24.0,Dinheiro,NoLocal,ERROR
TXN_9531812,DogSimples,2,12.0,24.0,Pix,NoLocal,2023-02-04
TXN_1423173,Refrigerante,5,8.0,40.0,Credito,,2023-10-02
TXN_9811007,Batata,5,10.0,50.0,Credito,,2023-03-07
TXN_4346813,DogCompleto,5,15.0,75.0,,ERROR,2023-07-07
TXN_4383311,PastelSalgado,2,,27.0,UNKNOWN,NoLocal,2023-09-23
TXN_5935353,,2,,8.0,Credito,ERROR,2023-05-01
TXN_6778796,PastelSalgado,5,13.5,67.5,Dinheiro,,2023-11-29
TXN_2119373,DogCompleto,4,15.0,60.0,Credito,NoLocal,2023-06-30
TXN_6803555,Hamburguer,2,1.5,3.0,Pix,Viagem,2023-05-31
TXN_7010218,Batata,4,10.0,40.0,,Viagem,2023-04-29
TXN_1707537,PastelSalgado,3,13.5,,Pix,Viagem,2023-10-17
TXN_8470187,Suco,3,9.0,27.0,,Viagem,2023-06-28
TXN_6087604,DogSimples,4,12.0,48.0,Pix,,2023-01-27
TXN_9825905,PastelDoce,1,12.0,12.0,Pix,ERROR,2023-01-04
TXN_2086557,Refrigerante,2,8.0,16.0,Dinheiro,NoLocal,2023-01-13
TXN_9077087,Suco,1,9.0,9.0,,NoLocal,2023-05-08
TXN_7714902,PastelDoce,4,12.0,48.0,Dinheiro,,2023-09-10
TXN_2154477,PastelSalgado,4,13.5,54.0,,ERROR,2023-02-11
TXN_5949199,Hamburguer,5,1.5,7.5,,NoLocal,2023-02-28
TXN_8209124,PastelDoce,2,ERROR,UNKNOWN,Dinheiro,,2023-10-05
TXN_7519611,UNKNOWN,4,4.5,18.0,Credito,NoLocal,2023-10-08
TXN_1318943,UNKNOWN,2,10.0,,Dinheiro,NoLocal,2023-06-13
TXN_4502922,,1,4.0,4.0,Credito,Viagem,2023-06-23
TXN_4554194,Refrigerante,3,,24.0,Credito,Viagem,2023-10-04
TXN_3418612,Hamburguer,3,1.5,4.5,Pix,,2023-01-31
TXN_2539469,PastelSalgado,2,13.5,27.0,Credito,Viagem,2023-09-24
TXN_2764544,Suco,4,9.0,36.0,Dinheiro,NoLocal,2023-04-02
TXN_8672939,Refrigerante,1,8.0,8.0,,ERROR,2023-11-02
TXN_1499346,PastelSalgado,5,13.5,67.5,,,2023-12-09
TXN_9930357,Suco,1,9.0,9.0,Credito,,UNKNOWN
TXN_7631216,Suco,5,9.0,45.0,Credito,,2023-02-16
TXN_3116803,PastelDoce,1,12.0,12.0,Credito,NoLocal,2023-09-10
TXN_6050844,Hamburguer,2,1.5,3.0,,ERROR,2023-03-12
TXN_7403963,DogSimples,4,12.0,48.0,Dinheiro,NoLocal,2023-07-27
TXN_2708387,Hamburguer,4,1.5,6.0,Credito,,2023-11-12
TXN_7916758,Refrigerante,1,8.0,8.0,,Viagem,2023-10-14
TXN_2944717,Batata,2,10.0,20.0,Dinheiro,,2023-12-11
TXN_7571571,DogSimples,2,12.0,24.0,Credito,,2023-04-09
TXN_7250085,PastelDoce,4,12.0,48.0,,Viagem,2023-09-19
TXN_1892102,ERROR,3,12.0,36.0,Dinheiro,,2023-03-23
TXN_7039529,Batata,3,10.0,,Pix,NoLocal,2023-01-19
TXN_1452931,Hamburguer,1,1.5,1.5,Pix,,2023-07-08
TXN_5148201,Refrigerante,5,8.0,40.0,UNKNOWN,,2023-11-18
TXN_7322317,Hamburguer,1,,,,,2023-03-16
TXN_4648214,DogCompleto,1,15.0,15.0,,,2023-02-15
TXN_7902691,Suco,ERROR,9.0,27.0,Pix,Viagem,2023-10-13
TXN_4966750,Batata,3,10.0,30.0,Pix,NoLocal,2023-12-24
TXN_7740239,Hamburguer,2,1.5,3.0,,,2023-01-26
TXN_6901162,,3,4.0,12.0,Pix,NoLocal,
TXN_3689579,,2,4.0,8.0,Pix,Viagem,2023-12-02
TXN_7770188,Suco,5,9.0,45.0,Pix,NoLocal,2023-10-28
TXN_5088167,PastelDoce,5,12.0,60.0,Credito,UNKNOWN,2023-09-02
TXN_1865302,Batata,5,10.0,50.0,Credito,NoLocal,2023-08-16
TXN_4224423,Suco,3,9.0,27.0,Dinheiro,Viagem,2023-08-27
TXN_8269956,Refrigerante,UNKNOWN,8.0,40.0,,Viagem,2023-08-02
TXN_9263959,Batata,,10.0,50.0,Dinheiro,,UNKNOWN
TXN_3879052,PastelDoce,3,12.0,36.0,Credito,,2023-12-14
TXN_7340284,ERROR,5,4.0,20.0,,Viagem,2023-09-05
TXN_9809696,Refrigerante,1,8.0,8.0,,Viagem,2023-01-05
TXN_5719592,PastelDoce,1,12.0,12.0,Credito,NoLocal,2023-08-07
TXN_6121301,Refrigerante,5,ERROR,UNKNOWN,Pix,Viagem,2023-01-07
TXN_2097987,DogSimples,2,12.0,24.0,Pix,NoLocal,
TXN_7514279,DogCompleto,1,15.0,15.0,Credito,NoLocal,2023-02-04
TXN_5153408,Refrigerante,1,8.0,8.0,Credito,Viagem,2023-08-22
TXN_4678948,Suco,3,9.0,27.0,UNKNOWN,Viagem,2023-07-02
TXN_8918253,UNKNOWN,3,,36.0,Pix,,2023-09-07
TXN_7292662,DogSimples,1,12.0,12.0,,NoLocal,ERROR
TXN_1209852,Batata,2,10.0,20.0,Credito,NoLocal,2023-11-18
TXN_4367311,PastelDoce,5,12.0,60.0,,NoLocal,2023-02-26
TXN_5985513,ERROR,ERROR,20.0,40.0,Credito,,2023-08-02
TXN_2086325,PastelDoce,2,12.0,24.0,Credito,,2023-08-14
TXN_4062032,Hamburguer,5,1.5,7.5,Pix,,2023-10-28
TXN_4329558,,4,2.0,8.0,,,2023-04-22
TXN_2029301,Hamburguer,5,1.5,7.5,Pix,,2023-08-06
TXN_4508067,Refrigerante,5,8.0,40.0,Credito,Viagem,2023-03-19
TXN_6637315,PastelSalgado,3,13.5,40.5,Dinheiro,,2023-12-02
TXN_3660347,Refrigerante,5,8.0,40.0,,NoLocal,UNKNOWN
TXN_4251500,Batata,4,10.0,,Pix,Viagem,2023-11-11
TXN_1516961,DogSimples,3,12.0,36.0,Credito,Viagem,2023-11-01
TXN_5033660,PastelDoce,2,12.0,24.0,ERROR,,2023-09-12
TXN_9506595,,3,1.5,4.5,Dinheiro,NoLocal,2023-07-10
TXN_6646684,Batata,3,10.0,30.0,Dinheiro,,2023-06-01
TXN_6866644,DogSimples,1,12.0,12.0,,,2023-07-22
TXN_7228322,Batata,1,10.0,,Credito,,2023-02-18
TXN_3595118,Suco,2,9.0,18.0,Dinheiro,NoLocal,2023-02-03
TXN_4040941,Batata,1,10.0,10.0,Dinheiro,NoLocal,2023-02-20
TXN_7753584,PastelDoce,4,12.0,48.0,,Viagem,
TXN_4738349,Refrigerante,2,8.0,16.0,Pix,,2023-02-06
TXN_9436284,PastelDoce,3,12.0,36.0,Credito,,2023-03-28
TXN_1221801,Refrigerante,2,8.0,16.0,,,2023-06-17
TXN_3185929,DogCompleto,3,15.0,45.0,,Viagem,2023-07-27
TXN_2332609,,5,4.0,20.0,Credito,NoLocal,2023-05-17
TXN_4183705,Hamburguer,2,1.5,3.0,Credito,NoLocal,2023-11-23
TXN_5459138,Refrigerante,2,8.0,16.0,Pix,NoLocal,
TXN_7435096,,4,1.5,6.0,,NoLocal,2023-10-21
TXN_2561471,DogSimples,1,12.0,12.0,,NoLocal,2023-07-12
TXN_3098503,DogCompleto,1,15.0,,Credito,Viagem,2023-05-31
TXN_1148060,Batata,5,10.0,50.0,Dinheiro,,2023-10-12
TXN_5151780,DogCompleto,4,15.0,60.0,Dinheiro,Viagem,2023-06-24
TXN_3398955,Batata,3,10.0,30.0,Dinheiro,ERROR,2023-10-19
TXN_8140360,PastelDoce,4,12.0,48.0,Pix,Viagem,2023-05-05
TXN_4448318,PastelDoce,4,12.0,48.0,Pix,UNKNOWN,2023-08-07
TXN_8341520,DogSimples,3,12.0,,,Viagem,2023-06-24
TXN_9883214,Suco,3,9.0,27.0,,,2023-04-04
TXN_2912934,Batata,5,10.0,50.0,Credito,,2023-04-01
TXN_7694996,DogCompleto,4,15.0,60.0,UNKNOWN,NoLocal,2023-03-11
TXN_5660244,PastelSalgado,5,13.5,67.5,Pix,,2023-10-04
TXN_7873479,Batata,1,10.0,10.0,Credito,Viagem,2023-03-18
TXN_7771516,DogSimples,3,ERROR,UNKNOWN,UNKNOWN,,2023-05-26
TXN_1166001,,UNKNOWN,3.0,15.0,Dinheiro,ERROR,
TXN_6775304,Hamburguer,4,1.5,6.0,Dinheiro,NoLocal,2023-03-08
TXN_3801966,DogSimples,4,12.0,48.0,Pix,NoLocal,2023-01-14
TXN_2849095,,3,2.0,6.0,Pix,NoLocal,2023-07-13
TXN_1749930,DogCompleto,5,15.0,75.0,UNKNOWN,NoLocal,2023-07-01
TXN_2210925,Suco,4,9.0,36.0,Dinheiro,NoLocal,2023-07-06
TXN_6810969,,1,4.0,4.0,UNKNOWN,NoLocal,2023-03-08
TXN_2651789,Batata,1,10.0,10.0,,Viagem,2023-02-10
TXN_7750963,Hamburguer,4,1.5,6.0,Credito,NoLocal,2023-06-09
TXN_8134280,Batata,1,10.0,10.0,Pix,Viagem,2023-01-29
TXN_2231082,PastelSalgado,UNKNOWN,UNKNOWN,UNKNOWN,Dinheiro,NoLocal,2023-05-03
TXN_2014042,Batata,4,10.0,40.0,Pix,Viagem,2023-10-27
TXN_1132293,Hamburguer,4,1.5,6.0,ERROR,,2023-07-05
TXN_3550177,DogCompleto,5,15.0,75.0,Dinheiro,,2023-09-13
TXN_5326795,Batata,2,10.0,20.0,,,2023-04-05
TXN_1993503,Batata,4,10.0,40.0,Credito,ERROR,2023-08-16
TXN_4097922,DogCompleto,3,15.0,45.0,Dinheiro,,2023-01-16
TXN_2317041,Hamburguer,3,,4.5,Dinheiro,NoLocal,2023-01-15
TXN_4648031,Hamburguer,4,1.5,6.0,Pix,,2023-09-04
TXN_4942960,Suco,1,9.0,9.0,ERROR,Viagem,2023-04-12
TXN_8740501,DogCompleto,5,15.0,75.0,,,2023-02-05
TXN_4523273,PastelSalgado,4,,54.0,Pix,,2023-10-17
TXN_7276478,DogSimples,5,12.0,60.0,Dinheiro,Viagem,2023-09-07
TXN_6036240,PastelSalgado,4,13.5,54.0,Credito,NoLocal,2023-10-30
TXN_1449866,DogCompleto,4,15.0,60.0,Dinheiro,,2023-09-21
TXN_2882871,DogCompleto,3,15.0,45.0,Credito,Viagem,2023-08-30
TXN_1047450,PastelDoce,2,12.0,24.0,Dinheiro,NoLocal,2023-11-19
TXN_9673685,DogCompleto,1,15.0,15.0,Dinheiro,NoLocal,2023-12-11
TXN_3547569,Refrigerante,4,8.0,32.0,Pix,NoLocal,2023-08-04
TXN_2866587,DogSimples,3,12.0,36.0,Credito,,2023-09-16
TXN_1629218,PastelDoce,ERROR,12.0,36.0,Pix,,2023-06-27
TXN_2964982,DogSimples,1,12.0,12.0,Pix,NoLocal,2023-04-15
TXN_5974791,Batata,2,10.0,20.0,Dinheiro,,2023-10-22
TXN_1005472,PastelDoce,4,12.0,48.0,Credito,,2023-04-21
TXN_7202898,Batata,4,10.0,40.0,ERROR,ERROR,2023-07-18
TXN_4511996,UNKNOWN,3,15.0,45.0,Pix,,2023-09-18
TXN_9896694,DogSimples,4,12.0,48.0,Dinheiro,,2023-02-16
TXN_9881555,UNKNOWN,5,9.0,45.0,Dinheiro,NoLocal,2023-04-09
TXN_9853220,Batata,UNKNOWN,10.0,50.0,Credito,NoLocal,2023-04-02
TXN_2354774,PastelDoce,5,12.0,60.0,,NoLocal,UNKNOWN
TXN_5723229,Suco,5,9.0,45.0,Pix,Viagem,2023-06-23
TXN_1065721,DogSimples,4,12.0,48.0,Dinheiro,Viagem,2023-12-06
TXN_4921791,DogCompleto,4,15.0,60.0,Credito,,UNKNOWN
TXN_3692789,DogSimples,,12.0,24.0,Credito,ERROR,UNKNOWN
TXN_8155446,DogCompleto,3,15.0,45.0,Pix,Viagem,2023-12-20
TXN_2253852,Batata,2,10.0,20.0,Credito,Viagem,2023-08-26
TXN_2810187,PastelDoce,ERROR,ERROR,ERROR,ERROR,NoLocal,2023-10-17
TXN_4962500,Suco,5,9.0,45.0,,Viagem,UNKNOWN
TXN_6994752,Suco,4,9.0,36.0,Dinheiro,Viagem,2023-06-17
TXN_7598654,PastelDoce,3,12.0,36.0,Credito,,2023-11-26
TXN_8039560,,5,2.0,10.0,Pix,,2023-03-29
TXN_6785331,PastelSalgado,1,13.5,13.5,,,2023-04-12
TXN_8260297,DogCompleto,2,ERROR,ERROR,Dinheiro,NoLocal,2023-07-04
TXN_7152012,DogSimples,3,12.0,36.0,Pix,NoLocal,2023-04-02
TXN_7907366,PastelDoce,4,12.0,48.0,Pix,UNKNOWN,2023-01-13
TXN_3830888,PastelDoce,4,12.0,48.0,,NoLocal,2023-02-20
TXN_1565027,UNKNOWN,3,7.5,,,,2023-03-16
TXN_5618377,DogSimples,2,12.0,24.0,,NoLocal,2023-04-02
TXN_3645674,Hamburguer,4,1.5,6.0,Dinheiro,Viagem,2023-07-18
TXN_2464236,Batata,5,10.0,50.0,Pix,,2023-04-02
TXN_4543793,DogSimples,2,12.0,24.0,Dinheiro,NoLocal,2023-10-12
TXN_5745921,DogSimples,2,12.0,24.0,,NoLocal,2023-03-01
TXN_7229419,DogCompleto,2,15.0,30.0,,Viagem,2023-05-15
TXN_9247075,DogCompleto,3,15.0,45.0,,NoLocal,2023-07-05
TXN_6960459,PastelDoce,1,12.0,,Credito,NoLocal,2023-07-24
TXN_4679083,PastelSalgado,5,13.5,,,Viagem,2023-12-25
TXN_3313534,Batata,2,10.0,20.0,Pix,NoLocal,2023-01-05
TXN_4969431,DogCompleto,4,15.0,60.0,Credito,Viagem,2023-04-11
TXN_2977905,Refrigerante,3,8.0,24.0,,,2023-06-23
TXN_5341204,PastelDoce,UNKNOWN,12.0,12.0,,,2023-07-24
TXN_2147706,Suco,5,9.0,,UNKNOWN,,2023-03-23
TXN_3663592,Refrigerante,2,8.0,16.0,,Viagem,2023-08-26
TXN_4459351,Refrigerante,5,ERROR,UNKNOWN,Credito,,2023-12-08
TXN_2976052,Batata,5,10.0,50.0,,Viagem,2023-11-01
TXN_1373048,DogCompleto,5,15.0,75.0,,NoLocal,2023-08-31
TXN_2575331,Batata,5,10.0,50.0,Dinheiro,NoLocal,2023-03-20
TXN_4764236,Suco,1,9.0,9.0,Pix,,2023-05-29
TXN_3544380,Suco,1,9.0,9.0,Credito,NoLocal,2023-09-13
TXN_2104473,PastelSalgado,3,13.5,40.5,Pix,Viagem,2023-01-01
TXN_3819405,Suco,4,UNKNOWN,ERROR,Pix,NoLocal,2023-02-16
TXN_3512665,DogCompleto,5,15.0,75.0,Credito,,2023-10-16
TXN_1696813,Batata,3,10.0,30.0,Dinheiro,NoLocal,2023-04-02
TXN_4631228,UNKNOWN,1,9.0,9.0,Pix,ERROR,2023-10-07
TXN_2084232,,4,1.5,6.0,Pix,Viagem,2023-10-11
TXN_5399303,PastelDoce,2,12.0,24.0,ERROR,UNKNOWN,2023-11-02
TXN_1251960,DogSimples,5,,60.0,Pix,Viagem,2023-11-20
TXN_1984774,Hamburguer,3,1.5,4.5,Dinheiro,Viagem,2023-11-13
TXN_9886794,PastelSalgado,1,13.5,13.5,Dinheiro,,2023-06-06
TXN_3821298,,5,4.0,20.0,Credito,ERROR,2023-04-26
TXN_1057760,Suco,4,9.0,36.0,Credito,Viagem,2023-02-20
TXN_2294778,Batata,,10.0,30.0,Pix,,2023-05-29
TXN_6091431,Hamburguer,3,1.5,4.5,Credito,,2023-11-16
TXN_1728644,PastelDoce,1,12.0,12.0,Dinheiro,Viagem,2023-04-07
TXN_6993624,PastelSalgado,4,13.5,54.0,Dinheiro,,2023-05-09
TXN_4003831,Batata,1,10.0,10.0,Credito,,UNKNOWN
TXN_9018366,Suco,5,,45.0,Dinheiro,,2023-03-31
TXN_7708810,Refrigerante,1,8.0,8.0,Dinheiro,,2023-06-09
TXN_8726874,DogSimples,2,12.0,24.0,,Viagem,2023-09-30
TXN_4190431,Hamburguer,3,1.5,4.5,Pix,,2023-09-23
TXN_5201123,DogCompleto,2,ERROR,UNKNOWN,Pix,Viagem,2023-07-12
TXN_6172528,Refrigerante,3,8.0,24.0,Credito,NoLocal,2023-05-18
TXN_1193551,Batata,1,10.0,10.0,,Viagem,2023-01-07
TXN_9877722,DogSimples,5,12.0,60.0,Pix,NoLocal,UNKNOWN
TXN_2702861,Batata,4,,40.0,Pix,Viagem,2023-06-02
TXN_4255580,ERROR,1,,18.0,Dinheiro,,
TXN_1256851,DogSimples,4,12.0,48.0,UNKNOWN,NoLocal,2023-07-29
TXN_4146795,Hamburguer,5,1.5,7.5,Dinheiro,NoLocal,2023-10-29
TXN_2203873,Hamburguer,3,1.5,4.5,Pix,,2023-01-26
TXN_5018462,Refrigerante,5,8.0,40.0,Dinheiro,NoLocal,2023-11-28
TXN_6133971,Refrigerante,5,UNKNOWN,UNKNOWN,Credito,,2023-04-18
TXN_1417400,Batata,2,10.0,20.0,Dinheiro,NoLocal,2023-03-20
TXN_4239859,Suco,1,,9.0,,ERROR,2023-02-03
TXN_5369010,,4,5.0,20.0,Dinheiro,Viagem,2023-04-23
TXN_4877436,Suco,4,9.0,36.0,,,2023-10-08
TXN_9697670,,3,3.0,9.0,Dinheiro,Viagem,2023-12-29
TXN_8643596,PastelDoce,5,12.0,60.0,Credito,,2023-03-29
TXN_1654784,Batata,5,10.0,50.0,,NoLocal,2023-12-31
TXN_4422898,DogCompleto,2,15.0,30.0,Credito,NoLocal,2023-04-20
